ID,sentimiento
67991,positivo
67992,negativo
67993,positivo
67994,negativo
67995,negativo
67996,negativo
67997,positivo
67998,positivo
67999,positivo
68000,positivo
68001,positivo
68002,negativo
68003,negativo
68004,negativo
68005,positivo
68006,positivo
68007,negativo
68008,positivo
68009,negativo
68010,positivo
68011,positivo
68012,negativo
68013,negativo
68014,positivo
68015,positivo
68016,negativo
68017,negativo
68018,negativo
68019,negativo
68020,positivo
68021,negativo
68022,positivo
68023,negativo
68024,positivo
68025,negativo
68026,positivo
68027,positivo
68028,positivo
68029,negativo
68030,positivo
68031,negativo
68032,positivo
68033,positivo
68034,negativo
68035,positivo
68036,positivo
68037,negativo
68038,negativo
68039,positivo
68040,positivo
68041,negativo
68042,negativo
68043,positivo
68044,positivo
68045,negativo
68046,positivo
68047,positivo
68048,positivo
68049,positivo
68050,positivo
68051,negativo
68052,positivo
68053,negativo
68054,negativo
68055,negativo
68056,negativo
68057,positivo
68058,negativo
68059,negativo
68060,negativo
68061,positivo
68062,positivo
68063,negativo
68064,positivo
68065,positivo
68066,positivo
68067,negativo
68068,negativo
68069,positivo
68070,negativo
68071,negativo
68072,negativo
68073,negativo
68074,negativo
68075,positivo
68076,negativo
68077,positivo
68078,positivo
68079,positivo
68080,positivo
68081,negativo
68082,positivo
68083,negativo
68084,negativo
68085,positivo
68086,positivo
68087,negativo
68088,negativo
68089,positivo
68090,positivo
68091,negativo
68092,positivo
68093,negativo
68094,negativo
68095,negativo
68096,positivo
68097,negativo
68098,positivo
68099,positivo
68100,positivo
68101,negativo
68102,negativo
68103,negativo
68104,negativo
68105,positivo
68106,positivo
68107,positivo
68108,positivo
68109,negativo
68110,negativo
68111,positivo
68112,negativo
68113,negativo
68114,positivo
68115,negativo
68116,negativo
68117,negativo
68118,negativo
68119,positivo
68120,negativo
68121,negativo
68122,positivo
68123,positivo
68124,negativo
68125,negativo
68126,positivo
68127,negativo
68128,negativo
68129,negativo
68130,negativo
68131,negativo
68132,negativo
68133,positivo
68134,negativo
68135,negativo
68136,negativo
68137,negativo
68138,negativo
68139,negativo
68140,negativo
68141,positivo
68142,negativo
68143,positivo
68144,positivo
68145,positivo
68146,positivo
68147,positivo
68148,positivo
68149,negativo
68150,negativo
68151,positivo
68152,negativo
68153,positivo
68154,negativo
68155,negativo
68156,negativo
68157,negativo
68158,positivo
68159,negativo
68160,positivo
68161,positivo
68162,negativo
68163,positivo
68164,positivo
68165,negativo
68166,positivo
68167,negativo
68168,negativo
68169,negativo
68170,positivo
68171,negativo
68172,negativo
68173,negativo
68174,positivo
68175,positivo
68176,positivo
68177,negativo
68178,negativo
68179,negativo
68180,positivo
68181,positivo
68182,positivo
68183,positivo
68184,negativo
68185,positivo
68186,positivo
68187,negativo
68188,negativo
68189,negativo
68190,negativo
68191,positivo
68192,negativo
68193,negativo
68194,negativo
68195,negativo
68196,positivo
68197,negativo
68198,positivo
68199,positivo
68200,negativo
68201,negativo
68202,positivo
68203,positivo
68204,positivo
68205,positivo
68206,positivo
68207,positivo
68208,negativo
68209,positivo
68210,negativo
68211,negativo
68212,positivo
68213,positivo
68214,positivo
68215,negativo
68216,positivo
68217,positivo
68218,positivo
68219,positivo
68220,positivo
68221,negativo
68222,positivo
68223,positivo
68224,positivo
68225,positivo
68226,positivo
68227,negativo
68228,positivo
68229,positivo
68230,positivo
68231,negativo
68232,negativo
68233,negativo
68234,negativo
68235,positivo
68236,positivo
68237,negativo
68238,negativo
68239,positivo
68240,positivo
68241,negativo
68242,positivo
68243,positivo
68244,positivo
68245,negativo
68246,negativo
68247,negativo
68248,negativo
68249,negativo
68250,negativo
68251,negativo
68252,positivo
68253,negativo
68254,positivo
68255,positivo
68256,negativo
68257,negativo
68258,positivo
68259,negativo
68260,positivo
68261,negativo
68262,negativo
68263,positivo
68264,positivo
68265,positivo
68266,positivo
68267,negativo
68268,negativo
68269,negativo
68270,negativo
68271,positivo
68272,positivo
68273,positivo
68274,positivo
68275,negativo
68276,positivo
68277,negativo
68278,positivo
68279,negativo
68280,positivo
68281,positivo
68282,negativo
68283,positivo
68284,negativo
68285,positivo
68286,negativo
68287,negativo
68288,positivo
68289,negativo
68290,negativo
68291,negativo
68292,positivo
68293,negativo
68294,negativo
68295,negativo
68296,positivo
68297,negativo
68298,negativo
68299,negativo
68300,positivo
68301,positivo
68302,negativo
68303,positivo
68304,negativo
68305,negativo
68306,positivo
68307,negativo
68308,positivo
68309,negativo
68310,negativo
68311,positivo
68312,negativo
68313,negativo
68314,negativo
68315,positivo
68316,positivo
68317,positivo
68318,positivo
68319,positivo
68320,positivo
68321,positivo
68322,positivo
68323,positivo
68324,negativo
68325,negativo
68326,positivo
68327,negativo
68328,negativo
68329,positivo
68330,negativo
68331,positivo
68332,positivo
68333,positivo
68334,negativo
68335,positivo
68336,negativo
68337,positivo
68338,positivo
68339,negativo
68340,negativo
68341,positivo
68342,negativo
68343,negativo
68344,positivo
68345,negativo
68346,negativo
68347,negativo
68348,negativo
68349,positivo
68350,negativo
68351,positivo
68352,negativo
68353,positivo
68354,positivo
68355,positivo
68356,positivo
68357,negativo
68358,negativo
68359,positivo
68360,negativo
68361,positivo
68362,negativo
68363,positivo
68364,positivo
68365,positivo
68366,positivo
68367,positivo
68368,positivo
68369,positivo
68370,positivo
68371,positivo
68372,negativo
68373,negativo
68374,negativo
68375,positivo
68376,negativo
68377,negativo
68378,negativo
68379,negativo
68380,positivo
68381,negativo
68382,negativo
68383,negativo
68384,positivo
68385,positivo
68386,negativo
68387,positivo
68388,positivo
68389,negativo
68390,negativo
68391,positivo
68392,positivo
68393,positivo
68394,negativo
68395,positivo
68396,positivo
68397,negativo
68398,positivo
68399,positivo
68400,positivo
68401,negativo
68402,negativo
68403,negativo
68404,positivo
68405,positivo
68406,positivo
68407,negativo
68408,positivo
68409,negativo
68410,negativo
68411,positivo
68412,positivo
68413,positivo
68414,positivo
68415,negativo
68416,negativo
68417,positivo
68418,positivo
68419,positivo
68420,negativo
68421,positivo
68422,negativo
68423,positivo
68424,negativo
68425,negativo
68426,negativo
68427,negativo
68428,negativo
68429,positivo
68430,positivo
68431,positivo
68432,negativo
68433,positivo
68434,negativo
68435,negativo
68436,positivo
68437,positivo
68438,negativo
68439,positivo
68440,negativo
68441,negativo
68442,negativo
68443,positivo
68444,negativo
68445,positivo
68446,negativo
68447,negativo
68448,positivo
68449,negativo
68450,negativo
68451,negativo
68452,positivo
68453,positivo
68454,positivo
68455,positivo
68456,negativo
68457,negativo
68458,negativo
68459,negativo
68460,positivo
68461,positivo
68462,positivo
68463,positivo
68464,negativo
68465,negativo
68466,negativo
68467,negativo
68468,positivo
68469,negativo
68470,positivo
68471,negativo
68472,positivo
68473,negativo
68474,positivo
68475,negativo
68476,negativo
68477,negativo
68478,positivo
68479,positivo
68480,negativo
68481,negativo
68482,positivo
68483,positivo
68484,positivo
68485,positivo
68486,negativo
68487,negativo
68488,positivo
68489,positivo
68490,negativo
68491,negativo
68492,negativo
68493,positivo
68494,positivo
68495,positivo
68496,positivo
68497,negativo
68498,positivo
68499,positivo
68500,negativo
68501,positivo
68502,negativo
68503,negativo
68504,positivo
68505,positivo
68506,negativo
68507,negativo
68508,positivo
68509,positivo
68510,negativo
68511,negativo
68512,negativo
68513,negativo
68514,negativo
68515,positivo
68516,positivo
68517,negativo
68518,negativo
68519,positivo
68520,positivo
68521,positivo
68522,negativo
68523,negativo
68524,positivo
68525,positivo
68526,negativo
68527,negativo
68528,positivo
68529,positivo
68530,negativo
68531,negativo
68532,negativo
68533,negativo
68534,negativo
68535,negativo
68536,negativo
68537,negativo
68538,negativo
68539,positivo
68540,negativo
68541,negativo
68542,negativo
68543,negativo
68544,positivo
68545,negativo
68546,negativo
68547,positivo
68548,negativo
68549,negativo
68550,positivo
68551,negativo
68552,positivo
68553,positivo
68554,positivo
68555,negativo
68556,positivo
68557,positivo
68558,negativo
68559,positivo
68560,negativo
68561,positivo
68562,positivo
68563,negativo
68564,negativo
68565,negativo
68566,negativo
68567,positivo
68568,positivo
68569,negativo
68570,negativo
68571,positivo
68572,negativo
68573,positivo
68574,positivo
68575,positivo
68576,positivo
68577,positivo
68578,positivo
68579,negativo
68580,positivo
68581,negativo
68582,negativo
68583,positivo
68584,positivo
68585,negativo
68586,negativo
68587,negativo
68588,negativo
68589,negativo
68590,negativo
68591,positivo
68592,negativo
68593,negativo
68594,positivo
68595,positivo
68596,negativo
68597,positivo
68598,negativo
